booking_id,guest_ref,property_code,room_code,rateplan_code,channel,booking_status,checkin_date_raw,checkout_date_raw,booked_at_raw,currency,total_amount_raw,discount_raw,tax_raw,adults_raw,children_raw,special_requests,cancellation_reason,source_file,ingested_at
BK-729944,G-87097,SP01,VIL202,FLEX2026,Direct,cnf,"March 24, 2026","March 31, 2026",2026-01-26 19:55:00,SAR,"12,551.00",0%,"1,637.09",1,2,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-267404,g-61123,SP01,STE83,FLEX,OTA - Booking,CONFIRMED,Jun 18 2026,"June 20, 2026",2026-04-11T22:20:00Z,S.A.R,"3,130.44",0%,SAR 408,1,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-651304,g-05227,SP-01,DLX30,FLEX,OTA - Booking,cnf,2026-05-09,10/05/26,2026-03-07T16:28:00Z,SAR,"1,828.70",0.00,SAR238.53,2,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-783172, G-03114 ,SP01,DLX14, flex ,OTA - Booking,CONFIRMED,"April 02, 2026",2026-04-08,2026-02-03T13:24:00Z,SAR,VAT: SAR 6926,0.00,SAR 903,3,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-032317 ,g-69923,SOUDAH_1,218,FLEX,Travel Agent,HOLD,Jun 08 2026,"June 09, 2026",2026-04-21T23:41:00Z,SAR,"SAR 1,551.62",72.14,202.38,2,0, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-893651,G98441,SP01,DLX-141,FLEX,Direct,CONFIRMED,May 09 2026,15-05-2026,12-02-2026 11:08 AM,SAR,"6,030.57",8%,SAR786.60,3,3,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-712592, G-62909 ,SP01,DLX-142,ADV,Travel Agent,CONFIRMED,2026-05-30,"May 31, 2026",2026-03-10 06:16:00,sar,SAR 2313,0.00,301.68,2,2,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-094953,G-65821,SP-01,158,FLEX,Direct,HOLD,2026-05-27,30/05/26,26-03-2026 04:47 AM,SAR,SAR5598.53,9%,730.24,3,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-616226, G-10203 ,SP-01,DLX133,FLEX,OTA - Booking,CONFIRMED,"March 28, 2026",2026-03-30,2026/03/06 04:28,SAR,3342.12,8%,435.93,one,1,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-660121 ,g-75009,SP-01,VIL-133,ADV,booking.com,CANCELLED,"March 30, 2026",03/04/26,11-01-2026 06:28 AM,SR,"SR 3,443.06",0.00,SR449.10,,3, airport pickup ,changed plans,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-186041 ,g-80577,soudah-01, DLX-193 ,ADV,Travel Agent,CONFIRMED,26/02/26,Mar 03 2026,2026/01/01 21:41,SAR,SAR 11390,0%,"1,485.71",1,NA,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-606064 ,G-68127,soudah-01,DLX-81,FLEX,OTA - Booking,CONFIRMED,Jul 02 2026,"July 05, 2026",2026/04/20 17:27,SAR,SAR 7540,0%,SAR 983.54,4,0,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK733282,g-13144,SP01,STE-141,FLEX,Corporate,CONFIRMED,2026-03-30,Apr 03 2026,2026/01/12 04:30,SAR,SAR 4188,0.00,546.25,,2, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-535349 ,g-30366,SP01,168,FLEX,Direct,CONFIRMED,"June 11, 2026","June 13, 2026",27-03-2026 12:25 PM,SAR,"3,746.95",,SAR 489,1,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-918672 ,g-75353,SP01,STE124,FLEX2026,OTA - Booking,CONFIRMED,01/04/26,04-04-2026,17-03-2026 12:30 AM,SAR,5378.23,0%,SAR701.51,two,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-601582,g-97801,SP01,52,ADV,Direct,CONFIRMED,Feb 21 2026,"February 28, 2026",2026-02-01T19:22:00Z,SAR,"SAR 16,585.65",0%,SAR 2163,4,2,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-134476, G-55467 ,soudah-01,101,FLEX,Direct,CONFIRMED,12-02-2026,18/02/26,2026-02-10 22:00:00,SAR,SAR 10121,0%,SAR1320.09,3,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-603868,G-13091,soudah-01,220,ADV,booking.com,CONFIRMED,07-03-2026,Mar 09 2026,2026-01-02T05:26:00Z,S.A.R,"VAT: 4,453.79",0.00,580.93,3,2,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK368146,g-79375,soudah-01,VIL45,FLEX,booking.com,CONFIRMED,16-04-2026,Apr 20 2026,2026/04/05 14:56,SAR,5803.20,0%,SAR 756.94,4,2,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-472162,G-24103,SP01,VIL-65,FLEX,Direct,CONFIRMED,07-05-2026,"May 08, 2026",2026/04/30 15:35,sar,"1,572.02",0%,SAR 205,three,2,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-913204 , G-35706 ,SP-01, DLX-139 , flex ,OTA - Booking,CONFIRMED,17-05-2026,May 20 2026,09-03-2026 08:40 PM GMT,SR,"4,177.53",,SR544.90,4,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-925014 ,g-51741,soudah-01,DLX213,FLEX,OTA - Booking,CONFIRMED,Jul 11 2026,17/07/26,2026-04-13 19:51:00 +0000,SAR,SAR10935.12,0%,"1,426.32",,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-282272,G-57465,SP01, DLX-127 ,FLEX,Expedia,HOLD,2026-03-06,"March 09, 2026",2026-03-01 22:50:00,SAR,"SAR 5,536.65",476.01,722.17,4,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-546454, G-27322 ,SP01,DLX-83,ADV,OTA - Booking,CONFIRMED,Mar 29 2026,01-04-2026,03-03-2026 08:19 PM,SR,SR6313.87,NA,SR823.55,2,1,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK354862,g-99558,soudah-01,STE-180,FLEX,Direct,HOLD,26/05/26,02-06-2026,2026/04/11 20:48,SR,SAR 12463,1294.02,"1,625.63",3,two,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-471214, G-34518 ,SOUDAH_1,130,ADV,OTA - Booking,CONFIRMED,30/03/26,"April 05, 2026",2026/03/21 07:20,S.A.R,11013.50,,"1,436.54",2,0, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-689881 ,g-81786,SP01,STE-156,FLEX2026,Direct,CONFIRMED,2026-07-15,"July 16, 2026",2026-04-24T02:29:00Z,SAR,"SAR 2,013.75",0%,262.66,4,1,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-585550,G-54420,soudah-01, DLX-173 ,ADV,Direct,CONFIRMED,"May 17, 2026",19-05-2026,2026/02/21 16:21,SAR,SAR3449.66,0%,SAR 450,3,one,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-298302,G-67845,SP01,DLX57,FLEX,Expedia,CONFIRMED,18-04-2026,23-04-2026,2026-02-05 17:32:00,SR,"SR 3,716.01",10%,484.70,4,0,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-766289,G-50011,SOUDAH_1, VIL-90 ,FLEX,Travel Agent,CANCELLED,"April 18, 2026",19/04/26,2026-01-30 23:41:00,SAR,SAR1559.52,200.23,203.42,3,2,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-051707 ,G-34414,SOUDAH_1, STE-34 , flex ,OTA - Booking,CONFIRMED,"April 04, 2026",2026-04-06,2026/01/26 17:39,SAR,"SAR 2,106.68",0%,SAR 274.78,3,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-969108,g-26174,SOUDAH_1,DLX-22,FLEX,OTA - Booking,CONFIRMED,31/05/26,"June 06, 2026",17-04-2026 09:00 AM,sar,SAR 6789,0%,885.56,1,1,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-055664 ,G-01093,soudah-01,DLX-169,FLEX,Travel Agent,CONFIRMED,"February 12, 2026",2026-02-15,30-01-2026 12:32 PM,SAR,SAR4745.80,8%,SAR 619.02,2,2,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-921360,G03863,SP01,88,FLEX,Direct,HOLD,19-04-2026,Apr 23 2026,2026-03-20 20:43:00,SAR,SAR 3300,0.00,SAR 430.39,2,1, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-165726, G-73052 ,SP01,VIL-215,ADV,Travel Agent,CONFIRMED,"May 15, 2026",21-05-2026,2026-02-22 09:28:00,SAR,"11,540.34",8%,SAR1505.26,4,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-202648,,SP01,191,ADV,Direct,CANCEL,May 26 2026,29-05-2026,2026-02-26T19:31:00Z,SR,SR6911.31,0.00,901.47,4,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-051691,G-57614,SOUDAH_1,DLX119, flex ,Direct,CONFIRMED,"April 12, 2026",16/04/26,19-01-2026 02:53 PM,SAR,"5,259.57",731.07,SAR686.03,3,1,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-119711,G-83110,SP01,203,FLEX,Direct,cnf,21-07-2026,28-07-2026,2026/04/27 10:36,SAR,"13,374.71",16%,SAR 1745,1,0,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-227409, G-62353 ,soudah-01,DLX2, flex ,OTA - Booking,CANCELLED,15-01-2026,2026-01-21,2026/01/07 05:09,SAR,"4,195.91",577.81,SAR 547,2,2, airport pickup ,weather,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-313834,G-49669,SOUDAH_1,17,FLEX,Travel Agent,CONFIRMED,"May 23, 2026",2026-05-25,22-02-2026 04:13 PM,SAR,"SAR 1,474.94",0.00,192.38,4,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-244027,NULL,SP01, DLX-218 ,FLEX,Direct,CONFIRMED,13-06-2026,2026-06-15,23-03-2026 06:00 AM,SAR,SAR 1863,10%,SAR 243.04,4,1, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK935391, G-43924 ,SP-01,STE15, flex ,booking.com,CONFIRMED,01-04-2026,2026-04-04,2026/01/03 06:36,sar,"6,913.98",0%,sar 901.82,3,0,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-473859,g-39667,SP01,201,FLEX2026,Direct,CONFIRMED,28/03/26,2026-03-31,2026-03-03 16:09:00,SR,5974.61,0.00,779.30,1,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-108112 ,NA,soudah-01,54,FLEX,OTA - Booking,cnf,2026-04-16,18/04/26,27-03-2026 03:17 AM,SAR,"SAR 1,096.41",0%,SAR 143.01,1,0, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-447182,g-92364,SOUDAH_1,DLX180,FLEX,Expedia,CONFIRMED,2026-05-26,May 31 2026,2026/03/27 17:05,SAR,"10,766.81",0.00,"SAR 1,404.37",3,3,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-118371,G-60456,SP01,DLX-148,FLEX,booking.com,CONFIRMED,Apr 21 2026,Apr 26 2026,2026-03-13 20:04:00,SAR,SAR 7791,641.98,"SAR 1,016.28",2,3,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-341184 ,g-58356,SP01, STE-28 ,FLEX,OTA - Booking,CONFIRMED,13-04-2026,Apr 20 2026,2026/01/28 04:56,SAR,"SAR 3,362.70",228.17,SAR438.61,3,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-065443,NULL,SP-01,VIL-29,FLEX,booking.com,CONFIRMED,Apr 03 2026,07-04-2026,2026-02-10 22:24:00,SAR,"3,503.13",NA,SAR456.93,2,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-729170,g-55798,SP01,DLX210,FLEX,Direct,CONFIRMED,"May 09, 2026",May 12 2026,2026-03-05T23:15:00Z,SAR,4849.98,0.00,SAR 632.61,1,1,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-701201, G-83059 ,soudah-01,STE-88,FLEX,OTA - Booking,CONFIRMED,20-05-2026,"May 27, 2026",2026/04/04 10:26,SAR,VAT: SAR 5982,0.00,VAT: SAR 780,4,2, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK288587,G-01862,SP-01, DLX-190 ,FLEX,Direct,CANCELLED,Apr 09 2026,Apr 16 2026,2026-01-31 15:11:00,SAR,"17,485.61",0.00,"SAR 2,280.73",four,3, airport pickup ,changed plans,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-994315,g-69799,SP01, DLX-68 ,FLEX,Travel Agent,CONFIRMED,"June 24, 2026",25-06-2026,28-03-2026 10:33 AM,SAR,"SAR 1,586.73",0%,206.96,2,NA,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-872090,G-53904,SP01,STE57,FLEX,Direct,CONFIRMED,May 29 2026,"June 03, 2026",2026-05-01 19:42:00,SAR,"7,979.15",18%,SAR1040.76,3,2,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-290757,G-50175,SP01, DLX-209 ,FLEX,Corporate,CONFIRMED,24-04-2026,2026-04-25,2026-02-20T05:41:00Z,SAR,"SAR 1,762.07",15%,229.84,4,3,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-985569, G-62671 ,SOUDAH_1,202,FLEX,Corporate,CANCELLED,11-05-2026,"May 14, 2026",03-03-2026 03:36 AM +0530,SAR,"SAR 2,706.17",,352.98,4,2,,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-459260,,SP01,DLX100,FLEX,Corporate,CANCELLED,Jan 11 2026,"January 14, 2026",2026-01-03 01:21:00,sar,1501.19,,VAT: SAR 196,one,2,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-640917,G-77470,SP01,153,FLEX,Direct,CONFIRMED,08/06/26,2026-06-11,17-04-2026 11:43 PM +0530,SAR,"5,682.68",0%,741.22,1,NULL,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-084644,G23517,soudah-01, DLX-73 ,ADV,Direct,CONFIRMED,08-04-2026,10-04-2026,2026-03-08 14:26:00,SAR,SAR 1038,128.94,SAR 135,4,one,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-835310, G-62183 ,SP-01,STE14,FLEX,Direct,CONFIRMED,2026-05-08,2026-05-14,2026/04/24 14:02,SAR,"SAR 9,072.12",453.48,"1,183.32",3,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-231382, G-76690 ,SP01, DLX-157 ,FLEX,OTA - Booking,CONFIRMED,Mar 30 2026,Apr 01 2026,15-02-2026 08:12 AM,SAR,"SAR 3,323.88",0.00,SAR 434,2,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-496490,G-36592,SP-01,64,ADV,OTA - Booking,CONFIRMED,"March 21, 2026",Mar 22 2026,2026-03-15T00:26:00Z,S.A.R,"1,993.62",0.00,S.A.R260.04,2,three,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-169663,NULL,SOUDAH_1,DLX181, flex ,booking.com,CONFIRMED,"June 19, 2026","June 22, 2026",2026-03-22 02:24:00,SAR,3343.16,0%,SAR 436,3,2,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-384233,g-73242,SOUDAH_1,36,FLEX,OTA - Booking,cnf,"July 06, 2026",Jul 08 2026,2026-04-07T18:55:00Z,sar,sar4097.57,0.00,SAR 534,3,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-091550,G-23438,SP01,71,FLEX,Travel Agent,CONFIRMED,2026-05-15,21-05-2026,2026-03-22T00:18:00Z,SAR,"4,699.23",0.00,SAR 613,3,3,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-941917,G-22510,SP01,STE-74,FLEX,Direct,HOLD,29/05/26,01/06/26,2026-03-21T05:45:00Z,SAR,SAR 2611,0%,SAR 341,3,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-316209,G-03267,SP01,118,FLEX,booking.com,HOLD,22/03/26,"March 26, 2026",2026/02/12 20:45,SR,9875.32,0.00,SAR 1288,1,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-637693, G-76472 ,SOUDAH_1, DLX-51 ,ADV,Corporate,HOLD,Apr 02 2026,07/04/26,2026/02/20 06:31,SAR,"VAT: SAR 12,080.48",0%,SAR1575.72,1,3,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-844810,G-55553,SOUDAH_1,154,FLEX,Corporate,CONFIRMED,Apr 29 2026,06/05/26,2026-02-12 02:59:00,SAR,SAR3715.74,0%,SAR 484.66,3,one,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-161506,G-83959,soudah-01, DLX-74 ,FLEX2026,OTA - Booking,CONFIRMED,Apr 17 2026,2026-04-22,2026-04-08T08:31:00Z,sar,"8,434.47",0%,"1,100.15",1,three,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-555339, G-10070 ,SP01,25,FLEX,Travel Agent,CANCELLED,25/06/26,"July 01, 2026",2026/03/29 09:17,SAR,"4,262.19",0%,555.94,1,0,High floor,Price,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-502812,G-90578,SP-01,STE153,FLEX,Direct,cnf,2026-04-15,2026-04-17,2026/01/16 07:08,SAR,1824.36,20%,VAT: SAR 238,1,2,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-820376,g-78879,SP01,90,ADV,Travel Agent,HOLD,"April 20, 2026",2026-04-27,2026-02-14 11:10:00,sar,"7,029.17",0.00,916.85,4,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-875291,G-49757,SP01,VIL-195,FLEX,OTA - Booking,CONFIRMED,29-04-2026,May 05 2026,2026/02/16 22:18,SAR,SAR6413.00,9%,SAR836.48,3,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-548052,G-11142,soudah-01,27,FLEX,Corporate,CONFIRMED,"April 17, 2026",24-04-2026,2026/03/18 12:07,SAR,SAR 10654,0.00,"1,389.61",1,1, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-104442,,soudah-01,DLX-84,ADV,OTA - Booking,CONFIRMED,"April 12, 2026",2026-04-18,2026-03-05T14:12:00Z,SAR,9200.40,0%,VAT: SAR1200.05,2,2, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-451602,G-93812,soudah-01, STE-126 ,FLEX,Travel Agent,CONFIRMED,2026-05-07,2026-05-11,2026-02-20 08:31:00,SAR,"SAR 4,909.75",0.00,SAR 640.40,4,two,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-259643,g-40908,SP01,79,FLEX,Direct,CONFIRMED,Jun 26 2026,"June 30, 2026",2026-04-21T13:36:00Z,SAR,7672.47,0%,"SAR 1,000.76",3,3,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-078980,g-70233,SP01,147, flex ,Corporate,CONFIRMED,29-04-2026,2026-05-02,16-03-2026 03:37 AM,SAR,"SAR 6,389.66",0.00,SAR833.43,4,0,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-195601,g-27913,SP-01, VIL-69 ,FLEX2026,booking.com,CONFIRMED,Feb 14 2026,16-02-2026,2026-01-26T11:29:00Z,SAR,SAR3793.36,0%,SAR 495,2,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-508961 ,G-57165,SP01,DLX70,ADV,Direct,CONFIRMED,May 26 2026,02-06-2026,2026-03-24T01:46:00Z,SAR,"13,525.65",1918.47,1764.22,3,0,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-872766,G-51112,SP-01,56,FLEX,Direct,CONFIRMED,Jun 23 2026,28/06/26,2026-04-21 18:03:00,SAR,"SAR 12,133.90",0%,VAT: SAR 1583,1,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK669987,G47561,soudah-01, VIL-61 ,FLEX,Corporate,CANCEL,10-05-2026,May 17 2026,28-04-2026 08:19 AM,sar,sar7812.45,0%,sar1019.01,1,0,High floor,family emergency,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-852942 ,,soudah-01,162,FLEX,Direct,CONFIRMED,"April 05, 2026",Apr 07 2026,15-03-2026 02:07 AM,SAR,"4,937.90",0.00,SAR 644.07,4,3,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-235392,G03011,soudah-01,23,FLEX,Travel Agent,CONFIRMED,2026-04-24,"April 26, 2026",2026/03/21 13:38,SAR,SAR2515.88,0.00,SAR 328.16,4,1,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-296713,G-24821,SP01,75, flex ,Travel Agent,CONFIRMED,09/04/26,Apr 10 2026,29-03-2026 08:29 PM GMT,SAR,VAT: 2271.28,0.00,SAR 296.25,,3,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-388919,G-73343,SP01, VIL-127 ,FLEX,Direct,CONFIRMED,01-03-2026,Mar 02 2026,19-01-2026 08:07 AM,S.A.R,"S.A.R 1,522.16",0%,S.A.R198.54,2,two,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-057218, G-04701 ,SP01, VIL-30 ,FLEX,Direct,CONFIRMED,19-03-2026,26/03/26,04-03-2026 02:31 PM,sar,SAR 5708,NA,744.55,1,NA,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-413317,G-13903,SP01, STE-213 ,FLEX,Corporate,CONFIRMED,"March 26, 2026",31/03/26,2026-01-01T10:02:00Z,S.A.R,"S.A.R 5,856.96",0%,SAR 764,4,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-170856,g-52743,soudah-01, DLX-31 ,ADV,Travel Agent,CANCEL,13-06-2026,"June 14, 2026",2026-03-19T04:22:00Z,sar,"sar 1,549.21",0%,202.07,4,1,Allergy: nuts,family emergency,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-678666 , G-38104 ,SOUDAH_1,77,ADV,Direct,CONFIRMED,Mar 03 2026,"March 08, 2026",24-02-2026 09:36 AM,SAR,2695.36,11%,SAR351.57,2,3,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-615733,g-99268,SP01,208,FLEX,Corporate,CONFIRMED,Jun 05 2026,"June 06, 2026",28-03-2026 03:27 AM,SAR,SAR 661,79.53,SAR86.20,NA,0,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-028118,g-85017,SOUDAH_1,220,FLEX,Expedia,CONFIRMED,Mar 18 2026,"March 20, 2026",24-02-2026 12:07 AM,sar,VAT: sar2827.20,0%,sar368.76,4,four,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-509714 ,g-94977,SOUDAH_1,DLX-125,FLEX,Direct,CONFIRMED,02-04-2026,Apr 06 2026,2026-01-09T08:57:00Z,SR,"3,011.37",0%,SAR 393,3,3,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-745942,G-54639,SOUDAH_1,204, flex ,Direct,cnf,19-04-2026,21/04/26,2026-03-27T15:08:00Z,SAR,"SAR 3,016.05",0%,VAT: SAR 393,1,1,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK270347,G-46563,soudah-01,VIL-39,ADV,Travel Agent,CONFIRMED,"May 18, 2026",2026-05-23,2026-02-28T03:06:00Z,sar,"sar 12,120.55",0%,SAR 1581,1,1,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-435946,g-00864,SP01,DLX130,FLEX,Expedia,CONFIRMED,Jun 03 2026,"June 07, 2026",27-03-2026 07:09 AM,sar,sar3180.85,0%,414.89,3,one,Allergy: nuts,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK692245,G19786,soudah-01,STE183,FLEX,Travel Agent,CONFIRMED,Jun 02 2026,Jun 05 2026,2026/04/22 09:46,SAR,SAR3241.68,0.00,SAR 423,2,1,High floor,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-546661,NA,soudah-01,STE62,ADV,Corporate,CONFIRMED,Mar 30 2026,04-04-2026,2026-01-08T11:16:00Z,SAR,"3,067.81",0.00,SAR 400,2,1,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-259663,g-67693,SP01, DLX-26 ,ADV,Direct,CONFIRMED,"May 22, 2026",May 26 2026,2026/04/24 04:30,SAR,SAR7518.42,0.00,SAR980.66,2,3, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-905206 ,g-91026,SOUDAH_1,DLX-144, flex ,Direct,CONFIRMED,May 21 2026,2026-05-23,2026-03-15 09:02:00,SAR,VAT: SAR2262.32,0.00,295.09,,one,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
 BK-437860 , G-40594 ,SOUDAH_1,122,ADV,OTA - Booking,CONFIRMED,Mar 19 2026,Mar 26 2026,2026/02/27 21:28,sar,4880.72,0.00,636.62,1,2, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-586524, G-81095 ,SP-01, DLX-134 ,FLEX,Direct,CONFIRMED,Apr 15 2026,2026-04-22,10-03-2026 05:01 AM,SAR,15310.77,0.00,"1,997.06",3,0, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-191543,g-11748,soudah-01,STE16,FLEX,booking.com,CONFIRMED,07/03/26,10/03/26,2026-01-13 10:09:00,SAR,SAR 7237,0%,SAR943.99,1,NA,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-258282,G-85401,SP01,22,ADV,Direct,CONFIRMED,18-03-2026,23/03/26,2026/01/22 07:34,SAR,"SAR 2,597.57",0%,338.81,,0, airport pickup ,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK-128951, G-95037 ,SP01,STE157,ADV,Travel Agent,CONFIRMED,2026-05-12,14/05/26,2026-04-07T22:28:00Z,SAR,1878.00,392.69,SAR244.96,1,0,Extra pillows,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-855698,G-88113,SP01,154,ADV,Expedia,HOLD,10-02-2026,14/02/26,16-01-2026 02:23 PM,SAR,"8,052.31",0%,"SAR 1,050.30",four,0,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
bk-518009,g-25398,soudah-01,145,ADV,Direct,CANCEL,"June 26, 2026",02-07-2026,2026/04/20 07:56 +0530,sar,5421.61,0%,sar707.17,4,0,,,bookings_raw_20260301.csv,2026-03-03 07:22:42
BK291434,,SP01,147,FLEX2026,Direct,CONFIRMED,"March 16, 2026",19-03-2026,2026-02-01 06:10:00 +0000,SAR,"SAR 4,716.14",531.81,615.15,4,0,Late check-in,,bookings_raw_20260301.csv,2026-03-03 07:22:42
